image,yara_detected,detected_rules,is_cryptojacking
antonchernik/ubuntu,False,,False
antonem/logstash,False,,False
antonfender/django,False,,False
antongrechko/jetty,False,,False
antongrizli/python,False,,False
antonharankou/django,False,,False
antit/tomcat,True,Detect_TeamRedMiner,True
antonhub/debian,False,,False
antonhub/alpine,False,,False
antoniakstas/python,False,,False
antoniakstas/tomcat,False,,False
antoniasuzane/java,False,,False
antoniasuzane/postgres,False,,False
antonii0cpw/joomla,False,,False
antonii0cpw/drupal,False,,False
antonil/nginx,False,,False
antonikum/haproxy,False,,False
antoninobarila/tomcat,False,,False
antoninosalemi93/mysql,False,,False
antoninosalemi93/phpmyadmin,False,,False
antonio133/influxdb,False,,False
antonio151/wordpress,False,,False
antonio24073/wordpress,False,,False
antonio264/httpd,False,,False
antonio2708/mongo,False,,False
antonio3a/ubuntu,False,,False
antonio85/maven,False,,False
antonio85/sonarqube,False,,False
antonioandrade/wordpress,False,,False
antonioanerao/php,False,,False
antonioanerao/nginx,False,,False
antonioazambuja/elasticsearch,False,,False
antonioazambuja/kibana,False,,False
antoniakstas/postgres,True,Detect_TeamRedMiner,True
antoniocardenas/haproxy,False,,False
antonioazambuja/logstash,False,,False
antoniocastro98/python,False,,False
antoniocunha505/odoo,False,,False
antoniocmmorelli/debian,False,,False
antoniocunha505/postgres,False,,False
antoniodemarchiscom/httpd,False,,False
antonioexposito6/mysql,False,,False
antonioexposito6/xwiki,False,,False
antlabskr/centos,True,Detect_TeamRedMiner,True
antonioflaviosf/django,False,,False
antonioga/elasticsearch,False,,False
antoniogarrote/jenkins,False,,False
antonioggeorgiev/docker,False,,False
antonioga/kibana,False,,False
antonioheasca/joomla,False,,False
antonioheasca/mariadb,False,,False
antoniogr/debian,False,,False
antoniohdz/odoo,False,,False
antoniojrp/mysql,False,,False
antoniojuan/elasticsearch,False,,False
antoniojuan/postgres,False,,False
antoniolmc/postgres,False,,False
antoniolunam/drupal,False,,False
antonioloureiro/julia,False,,False
antoniomaccarini94/mongo,False,,False
antoniomeh/centos,False,,False
antoniomarkic/kong,False,,False
antoniomur/postgres,False,,False
antonionogales10/postgres,False,,False
antonionovaesjr/alpine,False,,False
antonionovaesjr/httpd,False,,False
antoniordz/sonarqube,False,,False
antonioprietoj/debian,False,,False
antonioroot/sl,False,,False
antoniosjnr/wordpress,False,,False
antoniotrubah/wordpress,False,,False
antoniovitale/java,False,,False
antoniostacos/wordpress,False,,False
antoniowilliamsnt/golang,False,,False
antonisyahputra/alpine,False,,False
antoniuscahyo18/hello-world,False,,False
antonivanovdevops/wordpress,False,,False
antonivashevich/tomcat,False,,False
antonjah/postgres,False,,False
antonkononovdev/postgres,False,,False
antonklyba/logstash,False,,False
antonkom/fedora,False,,False
antonkristensen/hello-world,False,,False
antonkri/golang,False,,False
antonlastukhin/zookeeper,False,,False
antonlytkin/fluentd,False,,False
antonlindstrom/znc,False,,False
antonmakarenko/jenkins,False,,False
antonm/postgres,False,,False
antonmalafeev/mysql,False,,False
antonmatyunin/consul,False,,False
antonmatyunin/vault,False,,False
antonioinstituto/wordpress,True,Detect_TeamRedMiner,True
antonmayko/nginx,False,,False
antonprokharau/tomcat,False,,False
antonrand/node,False,,False
antonre/mariadb,False,,False
antonre/nginx,False,,False
antonre/php,False,,False
antonritter85/telegraf,False,,False
antonre/ubuntu,False,,False
antonsokolov/elasticsearch,False,,False
antonsokolov/jenkins,False,,False
antonsokolov/kibana,False,,False
antonsokolov/logstash,False,,False
antonst07/python,False,,False
antonsuryawan/alpine,False,,False
antonsuryawan/golang,False,,False
antonviking/python,False,,False
antony314/centos,False,,False
antonydavid96/tomcat,False,,False
antonyisoardi/redis,False,,False
antonydu/elasticsearch,False,,False
antonymaynard/hello-world,False,,False
antonyonscript/alpine,False,,False
antonymaxwin/python,False,,False
antonypetercep/jenkins,False,,False
antonyxu/ros,False,,False
antonzverev2021/hello-world,False,,False
antortjim/node,False,,False
antopol12/php,False,,False
antosabin/docker,False,,False
antonmarin/php,True,Detect_TeamRedMiner,True
antotunechi/mysql,False,,False
antothov/nginx,False,,False
antotunechi/wordpress,False,,False
antpolis/jenkins,False,,False
antouank/node,False,,False
antoz1973/php,False,,False
antpolis/mysql,False,,False
antpoolops/logstash,False,,False
antra12/elasticsearch,False,,False
antrasri/httpd,False,,False
antrea/ubuntu,False,,False
antrikshdevgan/debian,False,,False
antrea/nginx,False,,False
antrikshdevgan/ubuntu,False,,False
antonzotov/node,True,Detect_TeamRedMiner,True
antroid/openjdk,False,,False
antrusd/docker,False,,False
ants/spark,False,,False
antrusd/debian,False,,False
antsala/redis,False,,False
antsil/mongo,False,,False
antsnow/hello-world,False,,False
antsohura/fluentd,False,,False
antsohura/kibana,False,,False
anttipessa/python,False,,False
antrea/golang,True,Detect_TeamRedMiner,True
antti004/fluentd,False,,False
anttijman/debian,False,,False
anttti/wordpress,False,,False
anttrantuy/maven,False,,False
antuan/hello-world,False,,False
anttrush/ubuntu,False,,False
antune/httpd,False,,False
antuvarghese/node,False,,False
antvio/nextcloud,False,,False
antublue/openjdk,False,,False
antwebes/nginx,False,,False
antweiss/memcached,False,,False
antyl/haproxy,False,,False
antyl/httpd,False,,False
antz7370/centos,False,,False
anu1234/centos,False,,False
anu1709/java,False,,False
anu6287/ubuntu,False,,False
anuaki/python,False,,False
anuarcheck/debian,False,,False
anubha95/hello-world,False,,False
anubhav00/httpd,False,,False
anubhav1717/spark,False,,False
anubhav2301/mongo,False,,False
anubhavamrut/jenkins,False,,False
anubhavgirdhar/jenkins,False,,False
anubhavg64/postgres,False,,False
anubhavgicpl/hello-world,False,,False
anubhavg64/redis,False,,False
anubhavmishra/busybox,False,,False
anubhavmishra/consul,False,,False
anubisdenko/node,False,,False
anubhavmishra/redis,False,,False
anucecsit/haskell,False,,False
anucecsit/java,False,,False
anubisdocker/ubuntu,False,,False
anucha8p/python,False,,False
anucha9542/mariadb,False,,False
anudear/centos,False,,False
anucha9542/wordpress,False,,False
anudeep77/swarm,False,,False
anudeeku/tomcat,False,,False
anudeep12/maven,False,,False
anudeepmk/node,False,,False
anudinaorg/hello-world,False,,False
anudinaorg/jenkins,False,,False
anudeepputchala/jenkins,False,,False
anugrah29/centos,False,,False
anuguz/hello-world,False,,False
anugrahabhavana/mariadb,False,,False
anugrahdputra/php,False,,False
anuh/docker,False,,False
anuhya28e/rabbitmq,False,,False
anuj17280/tomcat,False,,False
anuhya28e/redis,False,,False
anuj1537/registry,False,,False
anuj1790/wordpress,False,,False
anuj1986/busybox,False,,False
anujachavan/openjdk,False,,False
anuj23/mediawiki,False,,False
anuja292/elasticsearch,False,,False
anujaharane/mysql,False,,False
anujak07/httpd,False,,False
anujashinde123/hello-world,False,,False
anujakt/spark,False,,False
anujintouch32/composer,False,,False
anujgupta1/maven,False,,False
anujgupta1/tomcat,False,,False
anujintouch32/mysql,False,,False
anujintouch32/php,False,,False
anujj0463/maven,False,,False
anujm/maven,False,,False
anujkosambi/redis,False,,False
anujk1988/logstash,False,,False
anujnautiyal1956/mysql,False,,False
anujn123/neo4j,False,,False
anujmilak/debian,False,,False
anujpant/docker,False,,False
anujps/elasticsearch,False,,False
anujraikar/docker,False,,False
anujsaxena1207/spark,False,,False
anujsaxenadocker90/wordpress,False,,False
anujsh/tomcat,False,,False
anujsharma010/golang,False,,False
anujtom/httpd,False,,False
anujtyagi1404/maven,False,,False
anukritj441/sonarqube,False,,False
anujvdocker/httpd,False,,False
anunu/julia,False,,False
anumoluharish04/sonarqube,False,,False
anumolusrikanth/ubuntu,False,,False
anupam007/busybox,False,,False
anupam11p/maven,False,,False
anupam221/tomcat,False,,False
anupam7860/httpd,False,,False
anupama2023/java,False,,False
anupama25/debian,False,,False
anupambumba/hello-world,False,,False
anujintouch32/phpmyadmin,True,Detect_TeamRedMiner,True
anupamdutta3/tomcat,False,,False
anupammundale/registry,False,,False
anupash147/spark,False,,False
anupamnlp/mysql,False,,False
anupbhatta10/python,False,,False
anupdas1928/spark,False,,False
anuphal/memcached,False,,False
anuphal/mongo-express,False,,False
anupdocker143/solr,False,,False
anuphal/redis,False,,False
anuphnu/jenkins,False,,False
anuphnu/fluentd,False,,False
anupk40/mongo,False,,False
anupkkd/postgres,False,,False
anupk891/debian,False,,False
anupkallingal/debian,False,,False
anuplande/redis,False,,False
anupkumar1/httpd,False,,False
anuppal17/redis,False,,False
anupmarathe/docker,False,,False
anupnairextras/wordpress,False,,False
anuppathak05/postgres,False,,False
anuppeshne/docker,False,,False
anuprai2309/mariadb,False,,False
anuprai2309/tomcat,False,,False
anuprampoore/httpd,False,,False
anupsharma/centos,False,,False
anupvarghese/haskell,False,,False
anupvarghese/openjdk,False,,False
anupverma/jenkins,False,,False
anuraagpolisetty/mysql,False,,False
anuradhaanitha/maven,False,,False
anuradhika/tomcat,False,,False
anurag/elasticsearch,False,,False
anuradhathakur/httpd,False,,False
anurag1000/odoo,False,,False
anurag010puri/joomla,False,,False
anurag010puri/phpmyadmin,False,,False
anurag010puri/wordpress,False,,False
anurag4389/redis,False,,False
anurag1591/logstash,False,,False
anurag4516/sonarqube,False,,False
anurag619/centos,False,,False
anuragc396/amazonlinux,False,,False
anuragb21/httpd,False,,False
anuragdaksh7/mongo,False,,False
anuragdocker1/ubuntu,False,,False
anuraggarima/maven,False,,False
anuragdc/nginx,False,,False
anuragharness/amazonlinux,False,,False
anuragharness/python,False,,False
anuragkarumuri/python,False,,False
anuragkk/tomcat,False,,False
anuragmanoor/hello-world,False,,False
anuragshr/node,False,,False
anuragshendge/debian,False,,False
anuragsinghdk/python,False,,False
anuragsodocker/wordpress,False,,False
anurahmishra/mongo,False,,False
anuram624/mariadb,False,,False
anurkayeva/sl,False,,False
anuram624/wordpress,False,,False
anurudda7/nginx,False,,False
anuragkk/centos,True,Detect_TeamRedMiner,True
anuruddhal/postgres,False,,False
anusekhar/centos,False,,False
anusanthya09/alpine,False,,False
anusas/alpine,False,,False
anusekhar505/httpd,False,,False
anusha1628/java,False,,False
anusha0293/docker,False,,False
anusha167/python,False,,False
anusha5353/docker,False,,False
anusha567/wordpress,False,,False
anusha6692/hello-world,False,,False
anusha5353/openjdk,False,,False
anushaanu/tomcat,False,,False
anusha936131042/docker,False,,False
anushaanu/jenkins,False,,False
anushak/ubuntu,False,,False
anushakakunulla/mysql,False,,False
anushakallem/rabbitmq,False,,False
anushapalala/tomcat,False,,False
anushakurada/java,False,,False
anushamohana/docker,False,,False
anushareddy1229/maven,False,,False
anushareddy1229/tomcat,False,,False
anushasingh996/mongo,False,,False
anushasood/memcached,False,,False
anushasonte/postgres,False,,False
anushasripathi/redis,False,,False
anushiyak16/docker,False,,False
anurag444/maven,True,Detect_TeamRedMiner,True
anushavuppala/docker,False,,False
anushkaj1712/drupal,False,,False
anusinh9/jenkins,False,,False
anusondd/mongo,False,,False
anusuya1994/amazonlinux,False,,False
anusuyam/hello-world,False,,False
anutic/mongo,False,,False
anusuya1994/redis,False,,False
anuu1/tomcat,False,,False
anuudocker/docker,False,,False
anuudocker/maven,False,,False
anuudocker/node,False,,False
anuwinder/wordpress,False,,False
anuvaadio/redis,False,,False
anuvanth/postgres,False,,False
anvarpambodan/mariadb,False,,False
anvarpambodan/phpmyadmin,False,,False
anvai0304/docker,False,,False
anvarshahith/centos,False,,False
anvesheze/spark,False,,False
anveshkumar409/elasticsearch,False,,False
anvesheze/python,False,,False
anveshnaidu/java,False,,False
anveshnaidu/jenkins,False,,False
anveshnaidu/maven,False,,False
anveshpanjala/nginx,False,,False
anveshpanjala/tomcat,False,,False
anveshvemula/liquibase,False,,False
anusreeprakash/elasticsearch,False,,False
anveshpanjala/ubuntu,False,,False
anveshvemula/node,False,,False
anveshvemula/telegraf,False,,False
anvi2806/busybox,False,,False
anveshyk/python,False,,False
anvilresearch/nginx,False,,False
anvilresearch/redis,False,,False
anvitarokade/busybox,False,,False
anvitarokade/nginx,False,,False
anvitarokade/openjdk,False,,False
anvitarokade/hello-world,False,,False
anvitha2806/busybox,False,,False
anvith/mysql,False,,False
anvithsshetty/wordpress,False,,False
anvseven/docker,False,,False
anwar123456789/alpine,False,,False
anwaradil/spark,False,,False
anwarfouad/mariadb,False,,False
anwardote/php,False,,False
anwarfouad/httpd,False,,False
anwarjabr/tomcat,False,,False
anwarfouad/wordpress,False,,False
anwarsyed/tomcat,False,,False
anweii/centos,False,,False
anwer/hello-world,False,,False
anweiss/gradle,False,,False
anweiss/jenkins,False,,False
anworld/node,False,,False
anwer95/wordpress,False,,False
anweshu/ubuntu,False,,False
anxiaobin/tomcat,False,,False
anxiaojian/tomcat,False,,False
anxin888/httpd,False,,False
anxin888/sonarqube,False,,False
anxiwuyanzu/busybox,False,,False
anxing131/hello-world,False,,False
anxpp/alpine,False,,False
anxpp/centos,False,,False
anxpp/fluentd,False,,False
anxu1212/php,False,,False
any1one/php,False,,False
anya0101/busybox,False,,False
anyan/php,False,,False
anyanfei/mysql,False,,False
anyaviswa/kong,False,,False
anybox/caddy,False,,False
anybox/solr,False,,False
anycliptest/busybox,False,,False
anychaindb/node,False,,False
anyday/busybox,False,,False
anydocker1/httpd,False,,False
anydot/irssi,False,,False
anydoby/jenkins,False,,False
anyehbrian/httpd,False,,False
anyfiddle/django,False,,False
anyfiddle/elixir,False,,False
anyfiddle/golang,False,,False
anyfiddle/python,False,,False
anyfiddle/java,False,,False
anyfiddle/php,False,,False
anyfiddle/ruby,False,,False
anyfiddle/rust,False,,False
anyfin/hello-world,False,,False
anyfiddle/ubuntu,False,,False
anyinfa/elasticsearch,False,,False
anykeyer/registry,False,,False
anykine29/alpine,False,,False
anynou/java,False,,False
anyoneas/rails,False,,False
anyory/centos,False,,False
anyshpm/php,False,,False
anysofts/openjdk,False,,False
anyt/postgres,False,,False
anyt/rabbitmq,False,,False
anyt/redis,False,,False
anythingtest/hello-world,False,,False
anyunzhong/php,False,,False
anywaysopen/postgres,False,,False
anywaysopen/rabbitmq,False,,False
anywayteam/nginx,False,,False
anyxiaoliu/almalinux,False,,False
anz2018/php,False,,False
anyy/alpine,False,,False
anz2018/centos,False,,False
anz2018/phpmyadmin,False,,False
anz2018/tomcat,False,,False
anz789local/phpmyadmin,False,,False
anz789pro/phpmyadmin,False,,False
anzai3458/clickhouse,False,,False
anzap/jenkins,False,,False
anzees/httpd,False,,False
anzawamxp/ubuntu,False,,False
anzeko/mongo,False,,False
anzerr/node,False,,False
anzersy/haproxy,False,,False
anzersy/ubuntu,False,,False
anzii/httpd,False,,False
anzhaoliang/zookeeper,False,,False
anzq/tomcat,False,,False
anzimo/busybox,False,,False
anzongsai/centos,False,,False
anzudgaming/docker,False,,False
anzudocker/zookeeper,False,,False
anzusystems/node,False,,False
anzwon/alpine,False,,False
anzusystems/php,False,,False
anzyelay/debian,False,,False
aoae/elasticsearch,False,,False
aoae/kibana,False,,False
aoae/fluentd,False,,False
aoancea/couchdb,False,,False
aoancea/node,False,,False
aobaji/mysql,False,,False
aoawadelkarim/debian,False,,False
aobaji/tomcat,False,,False
aoc55soft/wordpress,False,,False
aochongzhang/hello-world,False,,False
aod123456/ubuntu,False,,False
aodagit/docker,False,,False
aodwn/httpd,False,,False
aoe4world/ruby,False,,False
aoel/caddy,False,,False
aoemon/httpd,False,,False
aoeu92/mysql,False,,False
aoepeople/fluentd,False,,False
aofavx/redis,False,,False
aoffermann/busybox,False,,False
aofox5152/redmine,False,,False
aoga88/composer,False,,False
aohaolei/hello-world,False,,False
aogula/tomcat,False,,False
aoiro27/wordpress,False,,False
aoigumiho/mysql,False,,False
aofavx/centos,True,Detect_TeamRedMiner,True
aoga88/node,False,,False
aojdocker/httpd,False,,False
aoka99/django,False,,False
aokang/hello-world,False,,False
aojovan/debian,False,,False
aojovan/ubuntu,False,,False
